Signature,CreatorWallet,LaunchTimestamp,InitialLiquidity,Buyers10s,Buyers30s,Buyers5m,MaxPriceAchievedPct,TimeAtMaxPriceSec,TradeResult,Profit_SOL,RunningTotal_SOL
31zL3tqctRsGh9QthoiSRwgimX8dZJoN1r6x5FmsNM6h3NDs8t5kejmeioqWjRrX88Hp76wv11Xiy6KNJh8q6Prr,[object Object],2025-05-20T14:45:24.000Z,60,6,16,40,395,110,Moonshot (Win),0.2,12.200000000000001
3u9ymVWeWLe1tguHQeSFSnNrc6UctjNtsTiXeyAwCapaKo792esJDMZmGwNcpjqTDYSW5rwjL6h5X7KeSaQbUsj6,[object Object],2025-05-20T14:45:24.000Z,68,7,28,18,494,274,Moonshot (Win),0.2,12.4
Y8Uh2acitJ3a3hdpzdPg3BCKp18TDpf71FAjtZfvHN3RbwDx25Zn3uHVc4PXzPUgWYhRK6EoLY8sVMgwZ7J4pEp,[object Object],2025-05-20T14:45:24.000Z,61,6,5,22,12,44,Partial Exit (Win),0.05,12.450000000000001
3xTMiJeWbF3aT686S18VeHawVKKA8jW43MW2euG5JdDpFj9EgFxPRqV67C3gwQDi1ZacpDVuoajWpJpiLEBhT22X,[object Object],2025-05-20T14:45:24.000Z,85,2,2,94,446,164,Skipped,0,12.450000000000001
5H96NDXAa5ntEutTArcvYGBWEwRJrbnq52CNn7MS1okAeSMAwsKT8iVguG9cyLUQAK1KNgm36KFMq4oxqJSBDzRq,[object Object],2025-05-20T14:45:24.000Z,52,9,27,7,55,291,Partial Exit (Win),0.05,12.500000000000002
4rPhzfhfaqTMNUkU4mmp2oc1zFQY9ZThod2G58nzGTtsnSGdUVBwU6bs8bkqVdPnJ7SoS7yA4zfpE8FXWzYFVEn,[object Object],2025-05-20T14:45:24.000Z,66,1,3,81,368,196,Skipped,0,12.500000000000002
X1g67CzAF345bgXQQf7gtjjPy6yfskRdZ563hwQ3AUqCiiyuhngcBChoVYXcKLsTSnnqd1uuc1H746ZAwQikMt2,[object Object],2025-05-20T14:45:24.000Z,20,3,1,20,443,104,Skipped,0,12.500000000000002
3MQGZSuv8cTqvnyqgc5P1pcdLW3ktkgEHNs7RxMHBxP57GUbq9pu8F5RKeLig6KBUwdunVof35XA7S3144Cwag9N,[object Object],2025-05-20T14:45:24.000Z,69,4,13,37,69,106,Skipped,0,12.500000000000002
gGEPfA5WnmzQGB3tPHnG4wThxZcicXy9XzADNsnJFeX83GimKsfVgbMyNLcUJu5P5FnNzUrncmRstnDt1LbjFm6,[object Object],2025-05-20T14:45:24.000Z,11,2,11,93,229,90,Skipped,0,12.500000000000002
2DV3ci4MRA1UgQyXXMAcp6MASYJEGJ5XjcfkHW2PXXtwsqHwQzhV8N5SR2N9pYW4WhMMpWbCk3QXqE6bhUv2utSV,[object Object],2025-05-20T14:45:24.000Z,47,7,21,64,85,149,Partial Exit (Win),0.05,12.550000000000002
5UA46e6nqzmFT6DnWCVxunpNt32ezjUS1x8VWAEzdBhmyoRQJBs2PTj1UTPbeFhUSP9uPD5HtPMvNAe8sXj87XpE,[object Object],2025-05-20T14:45:24.000Z,1,2,2,86,28,278,Skipped,0,12.550000000000002
5sW2c8nSmnHun3erHzyEDVzEpZZsKD2exjvxbaJdXVUc1gQkx9hw41jLx5mmQYAEWeXixmXyvpTdmGm2gBVee5Nc,[object Object],2025-05-20T14:45:24.000Z,97,8,8,33,172,157,Partial Exit (Win),0.05,12.600000000000003
4UfWFQudfHBqHdMdiXLTgwL15BokSV8zejLwB5V4YxEH1rpjCJZiSrPi1xqSUB4zKkdQfH4kHADjL2ZjoRKBZ3gH,[object Object],2025-05-20T14:45:24.000Z,94,6,20,30,398,298,Moonshot (Win),0.2,12.800000000000002
4iz156UeMhcvrX2iYs6WUqohTkuWGyakAHL2e18EsGePPtuP7kMoebM4f39C31qRaP6QE5jcnrf6ZACC8ELZmLDi,[object Object],2025-05-20T14:45:24.000Z,39,5,24,40,364,110,Moonshot (Win),0.2,13.000000000000002
45XZuAw7LECg7VUxLCrKEXZp6sjH6itjsMXq3oqUiAuzcghj3TBXvALcGYtgCqMBTUq2YKhyQqUaGNn3vEGAyteH,[object Object],2025-05-20T14:45:24.000Z,77,1,20,34,1,134,Skipped,0,13.000000000000002
53DhEiFccHB36xPpeAHYBqAiUnsLXe9rYtJUbj4uHzGahZr9DExdHMZEe9PPT8Y4CuGvC9DWobEn2ZJSvLfRBjqm,[object Object],2025-05-20T14:45:24.000Z,31,3,17,63,361,141,Skipped,0,13.000000000000002
3nqaNdmFqb1egrmjtwqanPr1MpiKcZEHdTx6E1mMLQKuu11rw1E3DWWDwiX2XbRzLx9kEveM7nxwpjKjvzjSJCYx,[object Object],2025-05-20T14:45:24.000Z,96,8,7,66,139,136,Partial Exit (Win),0.05,13.050000000000002
3UtjPhtt5yGNckkUgqJM2QPVE7jkSQFT9D4njkp9p2MpR3P7nqu2GmMeUv4jz6tTibbth16Qm9ibW93cJaHMwS5d,[object Object],2025-05-20T14:45:24.000Z,49,7,14,90,492,288,Moonshot (Win),0.2,13.250000000000002
5Pg4fYFUeyJ4bRtE7LDDU5mWMC2CvUxgTVyjMF52bLonbm3zDPQPuXD2xMsvsubTxbDEzNQizg52GNFmFJGh1ycL,[object Object],2025-05-20T14:45:24.000Z,65,6,25,49,137,37,Partial Exit (Win),0.05,13.300000000000002
3yJnHKMvZvGGH4Ggj3fp4Tmennknq2YURZpwUadgpoj3AqHSUyFqrHpCB2VHaR43xa2uqTKSu3GSdivPVLyzD9HH,[object Object],2025-05-20T14:45:24.000Z,43,7,14,65,455,248,Moonshot (Win),0.2,13.500000000000002
4qCw9wt18sQJYCg1VHK7ya3xYqhtEB54ij1rrp2FrU1mh1QGr4AJfWVYtMh9mPNFHVMq14HrKUozcM1gF5q5n4L5,[object Object],2025-05-20T14:45:24.000Z,20,7,29,33,264,41,Partial Exit (Win),0.05,13.550000000000002
2KRRCSokcUJd4X2NTTtgye7QqV5VJBYBxSF3ViyVbCD4368vd5AN3bSrWAggtAbZwhPL68VgtJrLAmcaR9hsmyAW,[object Object],2025-05-20T14:45:24.000Z,70,7,19,76,161,238,Partial Exit (Win),0.05,13.600000000000003
3ziFiFpBfXmEcTaQoB7svoQ4r3MjgxdR7X9ketRMjVubYYfPTNXYUaR6TPvRPCcEjKtVaSYPi3teg3q4jFsMRkFP,[object Object],2025-05-20T14:45:24.000Z,47,7,7,51,379,271,Moonshot (Win),0.2,13.800000000000002
53AEvYNjt5ZfXcasG5FnPKLJtMT5VXVYQxZjHrBchW6w7BxFg4fQxcbzKSz2SKSj6bW2mKTen6duKCuMkJQtVnqj,[object Object],2025-05-20T14:45:24.000Z,80,7,2,73,207,284,Moonshot (Win),0.2,14.000000000000002
47GLH5yvMxeCMtiKYwSfdJSYLPBZUSSwxDyJtP1D4R2BQbSCEGsqNsTV2g8K9AV3ePeEzsiCCBqr8h3kT762hfDE,[object Object],2025-05-20T14:45:24.000Z,61,1,7,48,283,36,Skipped,0,14.000000000000002
62GdfYXxQpHQQYYEgwzWS8x27MeXKd7cKxM6mUFkjMD41mAxoAWdjKAbmSgajWBqn1iUuR2XdPymPgid5k7b11Qx,[object Object],2025-05-20T14:45:24.000Z,21,3,0,19,396,142,Skipped,0,14.000000000000002
21CJKjHAw7Eu8gkdwY53L3XBF3ZrifdWL5mEQcAbqDCvi6KZ77z99evrgkYkzE8U7KVXSoJPMvAKPszNjpTTgEiw,[object Object],2025-05-20T14:45:24.000Z,42,0,9,32,127,266,Skipped,0,14.000000000000002
5jYgdsvxmZdpcTcvYtvNiMFCZvgE2vgTyLCEeQyh8dzRc2ifW5PaGtvSN5FXpD3U2ShSeSRzi2Zwsst7kk3iDpVe,[object Object],2025-05-20T14:45:24.000Z,67,8,3,47,208,38,Partial Exit (Win),0.05,14.050000000000002
XPiEaJ3ok1b3yCB7i2j2V9zJVPMbCJkZdVct2r8uKAK4swtcrdTSveAzjw3J1aWZcc7n2m12gEor8gfefUYZkPs,[object Object],2025-05-20T14:45:24.000Z,65,6,25,84,494,158,Moonshot (Win),0.2,14.250000000000002
2mqYJ5itFjY8sWatBszv4YQvJwBSXPv2pbS165tDVJ3XX1G7sQdxfmZtrJH6G3TEN4MwxuTRwTZQTBGx6GpFJhhi,[object Object],2025-05-20T14:45:23.000Z,2,7,17,36,318,171,Moonshot (Win),0.2,14.450000000000001
5B7D4A4Kwaw9u4ZvLGTq1fW6KrUM7dnwfrjzWLd5mK6KciLdQRyTCnHXMbqkQ6z5eCyiBeZJuP8B5U3CDFYHfUie,[object Object],2025-05-20T14:45:23.000Z,5,5,24,78,472,13,Partial Exit (Win),0.05,14.500000000000002
5ZHC1YW6KU5mpSp7LCFrG1mkeVbubYTypzgFik68eD3Uys5PEuLSGgPW4j983L58xTwca9KzNw4VPVbMpeRZitHT,[object Object],2025-05-20T14:45:23.000Z,8,2,26,25,291,295,Skipped,0,14.500000000000002
2knEW1gmrztNeXf13biMfqW931TeNbHsHUkYqnEcktdx93L4dRawFkfRDEM3R1MXTkvazy9H3MqDqzQ2HMTbsKrv,[object Object],2025-05-20T14:45:23.000Z,53,7,27,8,490,29,Partial Exit (Win),0.05,14.550000000000002
4Mf3srupmApZkADqhqmBJkNiH2HKr8Ln5fq26ZQ76UgX5adGnZL9mwHGMfXoHkxgKdgzVKx6zc2gyTNfsTB4vqzi,[object Object],2025-05-20T14:45:23.000Z,61,4,11,71,234,187,Skipped,0,14.550000000000002
5P2vfJhDsi37VPdFqEpd9BC8sEjSAesr6mZqUGc2z2rou5KjZ9iZzFfzeXD7kAgQ6Cd6ENNYAL3PAZinP1jKs2b6,[object Object],2025-05-20T14:45:23.000Z,98,9,18,64,443,294,Moonshot (Win),0.2,14.750000000000002
25HTTX3aS8mH4pgPDfzdXgDb9t89KtEDA31DoTCZmuLLJkLtx36LSJMcs5RsLKg2xs5QWBMTaAzSzWYCQZroJSXN,[object Object],2025-05-20T14:45:23.000Z,89,4,14,71,52,112,Skipped,0,14.750000000000002
zNJQMHgAjejiUqfRDGCjezMHprbDNru91ub7k1pqPmxgt2Jr9XAbuLcWda3uNsTHDNusM2cMGJyupNrzGkJsXpi,[object Object],2025-05-20T14:45:23.000Z,1,7,24,3,354,12,Partial Exit (Win),0.05,14.800000000000002
5gqmz3SoFuA2KrjvDfCHuZeMf35Xoinmkq1t9oqdupF7X3NgfcZzcJA3p4DePWcXFTcD1hYbGsEcun2z89qnDxhH,[object Object],2025-05-20T14:45:23.000Z,59,1,24,3,206,5,Skipped,0,14.800000000000002
21WmMQmizJKYq9ca1bpiQFqrjHSmB1B3PWC77ee4XNmrhSMfxvjFQUyjhYvzLdEwrTtzvJDr9irYwPcimthvhfiK,[object Object],2025-05-20T14:45:23.000Z,32,1,9,61,77,128,Skipped,0,14.800000000000002
tANjAkcWZMyktwoH7yqjGVHxU7dshMkjZ3wFUbR8Pg7KQpviuP1LVzXjwPVqPLWc2LSbdBMNxzPBb9fiReZPEKL,[object Object],2025-05-20T14:45:23.000Z,61,4,17,81,275,115,Skipped,0,14.800000000000002
uJFkejaFP8CxXHV2NGHaoMhhxMTv75sh57gKXMGGi4ZdTrZvnm3fFfTNz1GywCfGexwytxURXM8jCuPXRU3ivrP,[object Object],2025-05-20T14:45:23.000Z,91,2,4,56,428,183,Skipped,0,14.800000000000002
3feKLZvsRGsSoJKzqAkZsmPMgJPhhqrTXNgtM2GBdR2gkgNTXxWvfoCfRwXQcmgPy6Qwzjynkh3BHBwYicgRzWbv,[object Object],2025-05-20T14:45:23.000Z,62,8,22,66,218,234,Moonshot (Win),0.2,15.000000000000002
2zF6R1gfB56Qh8nssnrkQq9FtiNjKuGBJtQySQZ2eLzMyfPAVXJXMvvi9DUFqHKiDvxy1ppAr7GtxDvXrVGjcaLW,[object Object],2025-05-20T14:45:23.000Z,68,4,29,80,352,142,Skipped,0,15.000000000000002
5uTmpvo7z6ZgJE3vTEeAfuVRurap4N21BgHrG5FdQ3SD8WWYmn4AoqQXtP3DaRHRbfn3e5Bvie3boAp2aLEdxjc2,[object Object],2025-05-20T14:45:23.000Z,34,4,12,93,428,46,Skipped,0,15.000000000000002
3otKHCZEa4CfHzTeYhNewfMTqpVistUMtZbuLF6JxuW3NdMmtWtcGrcC6U5bFy6mbuHDgPfWqUEeg5F8MR1mumuo,[object Object],2025-05-20T14:45:23.000Z,35,3,4,99,119,189,Skipped,0,15.000000000000002
2JABH9mbwZAvArmAjBhMU1JUqfWkCRutx8bqZB4SKRLXPKvTYUX8e2DWJfZaskquMTSC5SHwM9RBdUbpGDq87JSR,[object Object],2025-05-20T14:45:23.000Z,27,3,10,50,481,8,Skipped,0,15.000000000000002
2MJGFHQRsqyjKDWGRCA5jBuQwZry6hiecPvV1g8Dycu3SuymYDgLvhk7JtXeAdoQUmaVAdRUTxpiQn7H5DrMGc52,[object Object],2025-05-20T14:45:23.000Z,5,9,2,55,434,99,Moonshot (Win),0.2,15.200000000000001
27N1Dp2BxQ1GZNPFTJtYqkLaFx1RfKV64k7V3yW2cYMbqWnrzkwsZyeoHX2KLiXGy5ZRDhnY8Rb56UgvPPHXnh5R,[object Object],2025-05-20T14:45:23.000Z,15,0,26,54,239,182,Skipped,0,15.200000000000001
3TGBuCSwQNBoNtqEXWNMjiT5dDxemN6PBEDSsfT6KiaXj5FfZXhm6DiUnwFGiP9oaz2N74bvJ3ms89s4LsgspmXo,[object Object],2025-05-20T14:45:23.000Z,52,0,28,90,134,252,Skipped,0,15.200000000000001
5j4Ds7NULe8nYTBJXCMUb7ap4mwAvweB9PK8xWqc57P6VJW9Uj3HPPd18g4w6MM1dS127DqEDHJHS6d1rssZP8dx,[object Object],2025-05-20T14:45:23.000Z,36,3,23,75,301,269,Skipped,0,15.200000000000001
65ftzqSx9iCBtp1gd8kPTNDY3FKAofUck6638h2FtNrJAXKzfHkNs1UwipqUtrfDL5xSz6LFKRExdKcrxDeTwe69,[object Object],2025-05-20T14:45:23.000Z,79,1,27,71,37,223,Skipped,0,15.200000000000001
4YNPMmK93Xvcin4ufeVmsjyCPJoLfXmTGmnF6rwuePbZ7UC7rBjY5AtFfh1Sdm72ye57tj5Dh5jTXjmcvbMYR5Uk,[object Object],2025-05-20T14:45:23.000Z,61,8,29,88,311,212,Moonshot (Win),0.2,15.4
4ARXC9Fgjoa2988g85nBU3qn9e7tyobYHguF63LwC3EkvptgbPDU7ZneYv6af3LdECagjn4UoK3qYp5Wy2Sr5SXp,[object Object],2025-05-20T14:45:23.000Z,42,5,29,74,379,48,Partial Exit (Win),0.05,15.450000000000001
3kCcPFD7jex1SkNgQ8VU3befyhmwGsxz1JwmjSwpiwu19EXtmZTHdnQvxpCr6duSjoYipuUpXJ1ZTVFXQQVGeqyf,[object Object],2025-05-20T14:45:23.000Z,39,3,4,83,75,240,Skipped,0,15.450000000000001
2YinC385s2n1P8q3Tx4ondCmaM31kKmkTRiCpdz52Du8XydjxBBHPzjKj4Jj8gdSqi4nYCQm8rcyxLUxDfHgU8px,[object Object],2025-05-20T14:45:23.000Z,69,9,29,33,320,36,Partial Exit (Win),0.05,15.500000000000002
3gzbik4rA2bghy7ei2LUF4bs7umv8EFfgFukiNeoUZivqCgiXxFzK7oJaTaaBNZURi8A1HKPGk2q4krdAkSrh8bi,[object Object],2025-05-20T14:45:23.000Z,91,9,19,66,22,13,Partial Exit (Win),0.05,15.550000000000002
5AdEmhLrnWBcgG1RQ9BaJ3ScGjTb2Xr8YrdpzgtHqmxwkxQZac9NWhgQWWquvDGXVYsp1kHWmEHRYzpGqhSLmN2h,[object Object],2025-05-20T14:45:23.000Z,85,0,13,60,401,223,Skipped,0,15.550000000000002
4PdavW28S1YcKx9TnWmHtyAxt1jus6hE5ExNFUcWhm8t3P5YsaPL4aKpdBTevP6THMmQGAAy54Fdbn3pLDLngFfs,[object Object],2025-05-20T14:45:23.000Z,15,7,0,11,480,26,Partial Exit (Win),0.05,15.600000000000003
467BCzxKQzTtdQSDLmCSq82GiPkStBPeomBWKwujPQ59K94HHCLxrtp6jzDqn4T6hZgsmfAjuiPAPtQje4zHvbzo,[object Object],2025-05-20T14:45:23.000Z,39,8,27,62,320,254,Moonshot (Win),0.2,15.800000000000002
vmtBFXEaw89BSLXsmmXmS8wQuXScsBcVdXVbpe3SSNwmYcYpxqFpxS5kSV1BeupeW4D7kvd24JJgn91A43EUScD,[object Object],2025-05-20T14:45:23.000Z,51,5,26,90,390,281,Moonshot (Win),0.2,16.000000000000004
2xogxRHyjJUDK8m4fgFsza3M3ApMKCg4LKTvUxVGkR7tiBiEoKHsYT9Y1akFvyXXo42ikZiBUeBMQDD5EpKeXYUL,[object Object],2025-05-20T14:45:22.000Z,39,6,25,32,497,4,Partial Exit (Win),0.05,16.050000000000004
4kN3TEti1RHQQZrMQh3W7tH2SwLzqvRMNzzxN3mzHnYMidCSjGXuCSpodEVbJiACktBeaNtpx4zVRyaoxbbrKc13,[object Object],2025-05-20T14:45:22.000Z,3,9,1,92,429,184,Moonshot (Win),0.2,16.250000000000004
66AdxMVLxVm3X5jKsqnA7foQZBYY24UE5T2JdQahwSHqA7JTkGdBjp7f6HKXY3PmPZybRK4PTnyXHMXzuNGGi4xj,[object Object],2025-05-20T14:45:22.000Z,59,3,0,12,332,296,Skipped,0,16.250000000000004
598ohVDyJBaLzmbwqXgxmTZZkFCiDdubMheiA2G5UsknoKM3vW248YMZV5BTbmVkdRupadBuY75yny9BsT2ptPDo,[object Object],2025-05-20T14:45:22.000Z,24,3,14,85,184,275,Skipped,0,16.250000000000004
5PMuZYmGNVgM6vVd5Ew5kJVukVWTHkfvtoLqtCTCG3iCw4XcojPfjWgC6DxZXgPdAB7YdD4yzi5iRVZRMhWfEJYG,[object Object],2025-05-20T14:45:22.000Z,11,4,28,5,437,47,Skipped,0,16.250000000000004
P4PhvUuTzL3KrxPbdwZMhwSKSzpLB3m4QwemaMvvTT2u5miATn2duic87ZsHHoBf8uR8vJaueVJP83tjAUnwj4B,[object Object],2025-05-20T14:45:22.000Z,15,3,28,14,290,147,Skipped,0,16.250000000000004
43Sm4Nm9QmrANUWtB1iKwCiz6n38X6zoAKePpDMULMiXLbND1FLnmTkd2vzrHZsLykT5GbV7dHDADw97uck8jAAW,[object Object],2025-05-20T14:45:22.000Z,1,3,5,87,159,177,Skipped,0,16.250000000000004
2roMJHsGbeWsgwaDhEFr7CeE5bFFNw8yRpSW1CzMD1JjLtoM1JAJpcyDfbSKWqkckSLXeBfHs2cEmd9FFJWL2GF5,[object Object],2025-05-20T14:45:22.000Z,65,4,21,89,104,231,Skipped,0,16.250000000000004
ztza4SywpSXk5kAZD5rDt6BtvErFhaY1xdAfk1Yw6gurMHWycz8jxQtHyPxK7uZ2iq4K7fSddA7W34uM5XWEAve,[object Object],2025-05-20T14:45:22.000Z,85,5,26,7,490,270,Moonshot (Win),0.2,16.450000000000003
5jqyLxCN91XeNth65Fe5gxVy8Z1qXGHquMARLtcnWyMTpB6FrjDG13mrUNTwbs9KH4i9CKjZQdx8MR42FJm37Tob,[object Object],2025-05-20T14:45:22.000Z,19,6,18,71,238,19,Partial Exit (Win),0.05,16.500000000000004
3Yygy6vyMpwD3sv6vfGbVyXrDqN4r6r6CcWdiWf6YuadaoQCBX3XtiwPSvkAMby6tzAUB3DRSc7hRFT8m24kT1F3,[object Object],2025-05-20T14:45:22.000Z,33,8,6,3,388,152,Moonshot (Win),0.2,16.700000000000003
5JAGLku785xEJEBujiE3R81TgSksr5Q8WeT52TKsgK2dRfctqN8oqbRwSPQv1b7AUEVq32QB7veZTeWGAM7wpKVr,[object Object],2025-05-20T14:45:22.000Z,7,1,20,90,392,266,Skipped,0,16.700000000000003
NWo2K9oj8fyjZruL8XDVrwYsCMBo7JCTPeN9hu57cs9K8CuKaTwwq4KvuRemjonybzbgTrLEdEC8Sj7fQftnh8L,[object Object],2025-05-20T14:45:21.000Z,70,8,20,40,100,223,Partial Exit (Win),0.05,16.750000000000004
2G3RSLFkHQBpjr2VRYdh47DMvA8vzUraPpTKgvgqtDf9ftsY3RgyGYpcXiGo4c8haRG2j1Hshod86eTdyTcg5tVT,[object Object],2025-05-20T14:45:21.000Z,28,2,3,72,112,138,Skipped,0,16.750000000000004
55ddU2BvFCfSf3pA331A1pyg3euzQNatGmfiQxb7mFXrLgtunF7fSXbs8cUvo9V7PLQSzcof6x3Ta7uJAdS4kNzb,[object Object],2025-05-20T14:45:21.000Z,97,5,15,39,226,38,Partial Exit (Win),0.05,16.800000000000004
4EZjN51144ernABhvfVVHggnP6JrkyAdtSxtkcRcEFJfP8QF4CVc5gHMThBJzSDfenqUjUGFRyeRFSFHotWPcVLE,[object Object],2025-05-20T14:45:21.000Z,53,1,10,86,313,7,Skipped,0,16.800000000000004
2M13cv4mc1j3xVKzVL5tc6N6an7goZDrMrmbbikh3vReDkxws49sDJ6uDXbQADGJrDvAmCFtQwEgURc4uXxNyv8K,[object Object],2025-05-20T14:45:21.000Z,83,4,19,53,33,293,Skipped,0,16.800000000000004
5xrSVfdZ6HpKX9SgeKQNzHf7WKMH3F5rq1GcsMggqPzDH8LGxtafSt1cJQBm3jXjMJMHARUspRNa3jZATKLCjkiF,[object Object],2025-05-20T14:45:21.000Z,10,0,10,15,469,201,Skipped,0,16.800000000000004
4Qbr6iCA8AgbdyJ4C4QzftVkqx54nKJhYXGWkFrTV6LkWpiSRm8fbYRSv4gN5sHatohdg5a8iY8TSFhWZJHzLLxS,[object Object],2025-05-20T14:45:21.000Z,63,8,7,36,9,200,Partial Exit (Win),0.05,16.850000000000005
56VBV9daRbefLwtdzjHvjqcd8ZMGoRQtTFrZ24cQx1Mr61fmycSTmuptY1a4xWRWiuXY94Kqq2zZHY9i14riRSj,[object Object],2025-05-20T14:45:21.000Z,10,2,0,57,496,121,Skipped,0,16.850000000000005
4uz5DbbSg3ektdEcNjFqWXBYwgmi8o7f6HntxPpfXd2CSYtTjkqwU7ecPZsKYb5GXcYkLVXP52mX1VRCK4b4pzsd,[object Object],2025-05-20T14:45:21.000Z,37,8,8,41,416,121,Moonshot (Win),0.2,17.050000000000004
4WMvivsDbNybTNc1iyLLexn82Rh3LjW2EgSFmQNudWpbA9Ug3feLhqH8U3tiRz3ZrK9k73Arthkzw47EsbxUJq5a,[object Object],2025-05-20T14:45:21.000Z,82,9,21,70,250,220,Moonshot (Win),0.2,17.250000000000004
32pD6HVE3gTSnNGtJk4ZyZQ6QUzU1sh8wXPH8tREpgJCpvKmizVJ2LeiuuQ8rKocSXDoBTYYmaTM1a2aD2tuduMq,[object Object],2025-05-20T14:45:21.000Z,67,4,8,83,140,286,Skipped,0,17.250000000000004
5LhQYGtKLX2cTBcb4CLJTDaAaUBWzNkE5jdV6prxEjUL7x3FkiokQmHw7r37X7NkXcxhCZCGZWJXNfJjfdEDT4Cq,[object Object],2025-05-20T14:45:21.000Z,36,9,8,79,419,284,Moonshot (Win),0.2,17.450000000000003
3QCUYPTX4kafmXQ1hR8Ce2KejETuydWcguBjosZLYj1nCR7YHcibGq4LtZJUBGUo5gb3oZGmw9EZJdiqriLXySnH,[object Object],2025-05-20T14:45:21.000Z,75,8,2,97,68,274,Partial Exit (Win),0.05,17.500000000000004
4mdCttz2RqCxKQdRyXiDigahR7JQokeULL3hawH6SbHpHdEXgseYp9F57jbseQLMPWAvPfM8B1m7kraBY1u4ERo2,[object Object],2025-05-20T14:45:21.000Z,50,4,23,15,68,32,Skipped,0,17.500000000000004
2EYvxUEkUNPXEez4EE7YDpSHk4xDREZvD9AsqMkW8rmSyeLMst6V4rvGpL9hPW6PFb4VUdWzLg1nVQagBjBd5uEc,[object Object],2025-05-20T14:45:21.000Z,14,1,7,77,261,29,Skipped,0,17.500000000000004
BNsnodwMbBjsftVX24mgBNNwFwieMcR1RDZniaaNzBoPj8zEmvPvX6W8Yguzkb7A6rp9ispGjr77YabGxuC6uoU,[object Object],2025-05-20T14:45:21.000Z,85,0,2,23,230,177,Skipped,0,17.500000000000004
5PcZHgXncJvbvUFR6ayzGPZT2xzaTuBJH68Dxisy3c53Tmzwcm7WmL9tnbZdYmRQ55nKbsago4kgJptC8a4zHhpF,[object Object],2025-05-20T14:45:21.000Z,75,0,2,12,294,239,Skipped,0,17.500000000000004
2KQv962Dim7EiZS55xLmRd66wmEqLLTX82hEdGdLMVYEpVeHUfh83uLbDw19P8xbZBtgkgnJHpuBe7UiofXEBCJA,[object Object],2025-05-20T14:45:21.000Z,16,9,0,59,136,115,Partial Exit (Win),0.05,17.550000000000004
3HfK3Pe2hph6xcsb2EGaSzRuu7AgwLs5gX7sgSWpPjmJu7Xb5oJNEfL5kHJzNv7dypmWAQq6KYAbLNzZSJLYx7ER,[object Object],2025-05-20T14:45:21.000Z,28,7,19,40,47,272,Partial Exit (Win),0.05,17.600000000000005
47q1Ts9fdKditU1PUBbpAHBGjhJS9CWVWUkCLC9nMGTkjMbCAqohUmchGQxU6RNCZL2hYAxJE6qWzxMMXUQkptHN,[object Object],2025-05-20T14:45:21.000Z,59,2,28,84,217,42,Skipped,0,17.600000000000005
54iAG5QMJCjuu2EJjHaRG6ogjeRRmNGi8kTbbmhRKEKXXPCHTjY79sKafMaWdxnaqbhBqybSMztx7eh6sycJM6Ud,[object Object],2025-05-20T14:45:21.000Z,57,6,11,64,186,287,Partial Exit (Win),0.05,17.650000000000006
3Zw1hnXeLgZRe6jqzBd5KdzpB3Mw4NUbn91AGaqmBMEiaEb3AZdY1KYQ79kWLbMb9xkYSTb2GTe9o5brKPG8bKuH,[object Object],2025-05-20T14:45:21.000Z,68,4,18,1,420,158,Skipped,0,17.650000000000006
343yhrezGBWhtJqSDdy6FpgbUcbWARyXwyUNyFwqLnTdW5JmFvVMNxRBEAArGb54gdPbyDVo78PLZMs7WqpiWTwh,[object Object],2025-05-20T14:45:21.000Z,89,0,11,15,444,128,Skipped,0,17.650000000000006
5gk1FpkY4rXEZmthHQiifo8WB86qs52nyFXQDtUS8VxgmbtKqp3FsnCyEUQDDCKNnRdynaURQ5PYVbapnVA2AEWB,[object Object],2025-05-20T14:45:21.000Z,19,4,18,24,455,259,Skipped,0,17.650000000000006
3CoKFgAgJtc2YG2Y7PEhmXZEd5DGPFLkegs6Y89UNppM7iPxNkGLeP5uM7cQjEpnbaXB2h3ny25eaWba6ZXXueaX,[object Object],2025-05-20T14:45:21.000Z,67,7,15,86,207,116,Moonshot (Win),0.2,17.850000000000005
1XpS83CNHN9vfGGPhWvta9m7BSCvAAoX9bmrnYeZ32fHXL2V45SMb4Mt8uqopMZy7WbcwTibuctvrxyHujTFNmA,[object Object],2025-05-20T14:45:21.000Z,77,3,1,38,51,257,Skipped,0,17.850000000000005
5Dtq9YuR2oAELYhCfsnfBJs97KWv2NcMxtQm75GyqT7ao3fiWotm8XGE7JEhK9gmT5j15yVHntgFqvguHnFyeZdL,[object Object],2025-05-20T14:45:21.000Z,29,9,8,39,36,179,Partial Exit (Win),0.05,17.900000000000006
5N7JHXtjFsGZaccMub1jjnBac8USbA9idfmhK7BMd7Cz8VBDs3UWKYj4ZwM2ezDkBGTTYATL2Z9LCbqucr3TBBBj,[object Object],2025-05-20T14:45:21.000Z,5,7,16,87,63,114,Partial Exit (Win),0.05,17.950000000000006
JYnhf417PDTgEyjuBBjX5MHbvPbHA3XTkqtCKTQNsJq21AchMjkqdXFpsCLR1NGeN64aSYLkJx64MdSVzH8Dmi2,[object Object],2025-05-20T14:45:21.000Z,35,2,15,51,167,129,Skipped,0,17.950000000000006
